date,stock_name,predict
2021-11-05,TSLA,1222.2238284328082
2021-11-08,TSLA,1162.4100944175905
2021-11-09,TSLA,1022.7766346604595
2021-11-10,TSLA,1068.7353683501265
2021-11-11,TSLA,1062.9881008253633
2021-11-12,TSLA,1033.517383405712
2021-11-15,TSLA,1013.1782522065301
2021-11-16,TSLA,1055.173792553472
2021-11-17,TSLA,1088.9928692062285
2021-11-18,TSLA,1096.446310133332
2021-11-19,TSLA,1137.3259816391082
2021-11-22,TSLA,1156.8542135681105
2021-11-23,TSLA,1108.6786293951443
2021-11-24,TSLA,1116.2711325061364
2021-11-26,TSLA,1081.4941306222752
2021-11-29,TSLA,1137.670632364546
2021-11-30,TSLA,1144.3954422375396
2021-12-01,TSLA,1094.8509844041173
2021-12-02,TSLA,1084.6141116436588
2021-12-03,TSLA,1014.4354440875098
2021-12-06,TSLA,1009.2973874667448
2021-12-07,TSLA,1051.8940095796863
2021-12-08,TSLA,1069.0003561976564
2021-12-09,TSLA,1003.2828831624959
2021-12-10,TSLA,1017.4514660755569
2021-12-13,TSLA,1017.192591475222
2021-12-14,TSLA,1017.351609422587
2021-12-15,TSLA,1017.25393005369
2021-12-16,TSLA,1017.313931199889
2021-12-17,TSLA,1017.2770745167854
2021-12-20,TSLA,1017.2997143357798
2021-12-21,TSLA,1017.285807457544
2021-12-22,TSLA,1017.2943499844217
2021-12-23,TSLA,1017.289102597897
2021-12-24,TSLA,1017.2923258906925
