date,stock_name,predict
2021-12-03,PFE,54.17858600163583
2021-12-06,PFE,51.784595635312805
2021-12-07,PFE,51.636081865753596
2021-12-08,PFE,51.31474378232773
2021-12-09,PFE,51.915636377358275
2021-12-10,PFE,52.66866451980099
2021-12-13,PFE,52.71295111689289
2021-12-14,PFE,52.76072755496998
2021-12-15,PFE,52.79064267734275
2021-12-16,PFE,52.80673684887796
2021-12-17,PFE,52.81484137869893
2021-12-20,PFE,52.8187870952494
2021-12-21,PFE,52.820672689035014
2021-12-22,PFE,52.821564220778846
2021-12-23,PFE,52.82198311542356
2021-12-24,PFE,52.822179204621655
2021-10-29,TSLA,1107.7178982638043
2021-11-01,TSLA,1204.0908229766926
2021-11-02,TSLA,1179.269783234464
2021-11-03,TSLA,1217.7824455406846
2021-11-04,TSLA,1224.2121580793514
